Key,Date,mmdd,DayOfTheWeek,Area,Distance,Timestamp,Tip,OrderAmount,TipPercent,Housing,GenderOfTipper,Cash/Credit_Tip,Cash/Credit_Order,GenderOfDeliverer,PersonWhoDelivered,Area(text),Latitude,Longitude,month
1166,42295,1018,Sunday,3,2.1,0.7625,2.21,21.79,0.101422671,Apartment,Female,Cash,Cash,Male,Angel,Garden City,43.633857,-116.24628,Oct
1167,42308,1031,Saturday,2,2.5,0.7625,0.14,11.86,0.011804384,Apartment,Male,Cash,Cash,Female,Sammie,WhiteWater - Downtown (South of State),43.624462,-116.21835,Oct
1168,42213,728,Tuesday,4,2.3,0.761805556,5,55.43,0.090203861,House,Female,Credit,Credit,Male,Angel,Bogus Basin - Gary (North of Hill),43.659428,-116.231891,Jul
1169,42213,728,Tuesday,3,3,0.761805556,5,22.24,0.224820144,House,Female,Credit,Credit,Female,Sammie,Garden City,43.633857,-116.24628,Jul
1170,42225,809,Sunday,3,3.5,0.761805556,4.79,34.21,0.140017539,House,Male,Cash,Cash,Female,Sammie,Garden City,43.633857,-116.24628,Aug
1171,42230,814,Friday,1,2.5,0.761805556,3,19.5,0.153846154,House,Female,Cash,Credit,Female,Sammie,North End,43.633105,-116.208304,Aug
1172,42267,920,Sunday,9,1.3,0.761805556,5,29.64,0.168690958,House,Male,Credit,Credit,Female,Sammie,WhiteWater - Gary (South of State),43.652722,-116.259743,Sep
1173,42272,925,Friday,6,2.6,0.761805556,5,35.2,0.142045455,House,Female,Credit,Credit,Male,Angel,Collister - Gary (North of State),43.666573,-116.263356,Sep
1174,42233,817,Monday,2,2.3,0.761111111,3,25.98,0.115473441,House,Male,Credit,Credit,Male,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Aug
1175,42272,925,Friday,6,2.5,0.761111111,5,37.52,0.13326226,House,Male,Cash,Credit,Male,Angel,Collister - Gary (North of State),43.666573,-116.263356,Sep
1176,42286,1009,Friday,1,3.7,0.760416667,2.7,14.3,0.188811189,House,Female,Cash,Cash,Female,Sammie,North End,43.633105,-116.208304,Oct
1177,42246,830,Sunday,6,2.3,0.759027778,0,13.97,0,Apartment,Male,-,Credit,Male,Angel,Collister - Gary (North of State),43.666573,-116.263356,Aug
1178,42253,906,Sunday,7,2.6,0.759027778,4,15.44,0.259067358,Apartment,Male,Credit,Credit,Female,Sammie,West of Gary/Glennwood,43.672328,-116.286124,Sep
1179,42300,1023,Friday,6,1.4,0.759027778,3,19.68,0.152439024,House,Male,Credit,Credit,Male,Angel,Collister - Gary (North of State),43.666573,-116.263356,Oct
1180,42223,807,Friday,6,2.1,0.758333333,3,34.57,0.086780445,House,Male,Credit,Credit,Female,Sammie,Collister - Gary (North of State),43.666573,-116.263356,Aug
1181,42239,823,Sunday,6,1.2,0.758333333,4,16.07,0.248911014,House,Male,Credit,Credit,Male,Angel,Collister - Gary (North of State),43.666573,-116.263356,Aug
1182,42258,911,Friday,5,1.2,0.758333333,5,26.8,0.186567164,House,Male,Cash,Credit,Female,Sammie,28th - Collister (North of State),43.648076,-116.23413,Sep
1183,42288,1011,Sunday,4,1.8,0.758333333,2,10.12,0.197628458,House,Female,Credit,Credit,Male,Angel,Bogus Basin - Gary (North of Hill),43.659428,-116.231891,Oct
1184,42261,914,Monday,5,0.9,0.757638889,2,17.18,0.116414435,Apartment,Male,Credit,Credit,Female,Sammie,28th - Collister (North of State),43.648076,-116.23413,Sep
1185,42300,1023,Friday,6,1.1,0.757638889,2.73,15.27,0.178781925,House,Female,Cash,Cash,Male,Angel,Collister - Gary (North of State),43.666573,-116.263356,Oct
1186,42235,819,Wednesday,3,3.2,0.756944444,5.52,29.48,0.18724559,Apartment,Male,Cash,Cash,Female,Sammie,Garden City,43.633857,-116.24628,Aug
1187,42245,829,Saturday,7,3.1,0.756944444,3,31.21,0.096123037,House,Male,Credit,Credit,Male,Angel,West of Gary/Glennwood,43.672328,-116.286124,Aug
1188,42273,926,Saturday,5,0.4,0.756944444,4,36.9,0.108401084,House,Male,Credit,Credit,Male,Angel,28th - Collister (North of State),43.648076,-116.23413,Sep
1189,42289,1012,Monday,3,2.5,0.756944444,2,14.65,0.136518771,House,Male,Cash,Cash,Male,Angel,Garden City,43.633857,-116.24628,Oct
1190,42259,912,Saturday,10,3.4,0.755555556,2,15.44,0.129533679,Apartment,Male,Credit,Credit,Female,Sammie,Bogus Basin - Brumback Hills,43.654203,-116.190788,Sep
1192,42274,927,Sunday,6,0.7,0.755555556,4.54,17.46,0.26002291,Apartment,Male,Cash,Cash,Male,Angel,Collister - Gary (North of State),43.666573,-116.263356,Sep
1193,42274,927,Sunday,2,2.5,0.755555556,3.36,19.64,0.17107943,Apartment,Female,Cash,Cash,Female,Sammie,WhiteWater - Downtown (South of State),43.624462,-116.21835,Sep
1194,42287,1010,Saturday,6,1.3,0.755555556,2,27.69,0.072228241,House,Female,Cash,Cash,Female,Sammie,Collister - Gary (North of State),43.666573,-116.263356,Oct
1195,42209,724,Friday,1,2.7,0.754861111,2.03,30.97,0.065547304,House,Male,Cash,Cash,Male,Angel,North End,43.633105,-116.208304,Jul
1196,42240,824,Monday,6,0.9,0.754861111,4,11.86,0.337268128,House,Male,Cash,Credit,Female,Sammie,Collister - Gary (North of State),43.666573,-116.263356,Aug
1197,42265,918,Friday,4,2.1,0.754166667,5,27.44,0.182215743,House,Male,Credit,Credit,Female,Sammie,Bogus Basin - Gary (North of Hill),43.659428,-116.231891,Sep
1198,42303,1026,Monday,3,2.9,0.754166667,3.56,28.44,0.125175809,Hotel,Male,Cash,Cash,Male,Angel,Garden City,43.633857,-116.24628,Oct
1199,42236,820,Thursday,1,3.1,0.753472222,5,14.65,0.341296928,Apartment,Female,Credit,Credit,Male,Angel,North End,43.633105,-116.208304,Aug
1200,42238,822,Saturday,2,2.3,0.753472222,0.35,14.65,0.023890785,Apartment,Female,Cash,Cash,Female,Sammie,WhiteWater - Downtown (South of State),43.624462,-116.21835,Aug
1201,42266,919,Saturday,10,3.8,0.753472222,10,20.02,0.4995005,House,Male,Credit,Credit,Male,Angel,Bogus Basin - Brumback Hills,43.654203,-116.190788,Sep
1202,42268,921,Monday,2,2.4,0.753472222,4,18.47,0.216567407,House,Male,Cash,Credit,Male,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Sep
1203,42272,925,Friday,9,0.4,0.753472222,3,13.6,0.220588235,Apartment,Female,Credit,Credit,Male,Angel,WhiteWater - Gary (South of State),43.652722,-116.259743,Sep
1204,42281,1004,Sunday,6,1.7,0.753472222,4,19.6,0.204081633,House,Male,Credit,Credit,Male,Angel,Collister - Gary (North of State),43.666573,-116.263356,Oct
1205,42301,1024,Saturday,5,1.4,0.753472222,3.76,16.24,0.231527094,House,Male,Cash,Cash,Female,Sammie,28th - Collister (North of State),43.648076,-116.23413,Oct
1206,42272,925,Friday,3,2.3,0.752777778,1.3,18.7,0.069518717,Apartment,Male,Cash,Cash,Male,Angel,Garden City,43.633857,-116.24628,Sep
1207,42282,1005,Monday,2,2.6,0.752777778,2.12,18.88,0.112288136,Apartment,Female,Cash,Cash,Male,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Oct
1208,42230,814,Friday,9,0.3,0.752083333,0,15.27,0,Apartment,Male,-,Cash,Female,Sammie,WhiteWater - Gary (South of State),43.652722,-116.259743,Aug
1209,42233,817,Monday,2,3,0.752083333,1,10.12,0.098814229,Apartment,Female,Cash,Cash,Female,Sammie,WhiteWater - Downtown (South of State),43.624462,-116.21835,Aug
1210,42289,1012,Monday,9,0.5,0.752083333,1.1,18.9,0.058201058,Apartment,Male,Cash,Cash,Male,Angel,WhiteWater - Gary (South of State),43.652722,-116.259743,Oct
1211,42253,906,Sunday,6,1.8,0.751388889,5,27.38,0.182615047,House,Male,Credit,Credit,Female,Sammie,Collister - Gary (North of State),43.666573,-116.263356,Sep
1212,42267,920,Sunday,2,2.5,0.751388889,4,32.67,0.122436486,Apartment,Male,Credit,Credit,Male,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Sep
1213,42267,920,Sunday,9,1.7,0.751388889,5.69,19.31,0.294665976,Apartment,Male,Cash,Cash,Male,Angel,WhiteWater - Gary (South of State),43.652722,-116.259743,Sep
1214,42295,1018,Sunday,2,2.4,0.751388889,3.05,21.95,0.138952164,Apartment,Male,Cash,Cash,Female,Sammie,WhiteWater - Downtown (South of State),43.624462,-116.21835,Oct
1215,42246,830,Sunday,3,2.4,0.750694444,3.69,26.31,0.140250855,House,Male,Cash,Cash,Female,Sammie,Garden City,43.633857,-116.24628,Aug
1216,42252,905,Saturday,5,0.7,0.750694444,3.6,32.4,0.111111111,Apartment,Male,Cash,Cash,Female,Sammie,28th - Collister (North of State),43.648076,-116.23413,Sep
1217,42302,1025,Sunday,8,7.4,0.750694444,4,22.42,0.178412132,House,Female,Credit,Credit,Female,Sammie,Hidden Springs,43.723879,-116.255046,Oct
1218,42196,711,Saturday,10,1.6,0.75,4,18.37,0.217746326,House,Male,Cash,Cash,Male,Angel,Bogus Basin - Brumback Hills,43.654203,-116.190788,Jul
1219,42211,726,Sunday,8,7.9,0.75,6.34,25.66,0.247077163,House,Female,Cash,Cash,Male,Angel,Hidden Springs,43.723879,-116.255046,Jul
1220,42217,801,Saturday,6,1.6,0.75,3.93,31.07,0.126488574,House,Male,Cash,Cash,Male,Angel,Collister - Gary (North of State),43.666573,-116.263356,Aug
1221,42217,801,Saturday,8,7.9,0.75,8,32.64,0.245098039,House,Female,Credit,Credit,Female,Sammie,Hidden Springs,43.723879,-116.255046,Aug
1222,42246,830,Sunday,3,2.8,0.75,5,28.73,0.174034111,Business,Male,Cash,Credit,Male,Angel,Garden City,43.633857,-116.24628,Aug
1223,42286,1009,Friday,10,4.1,0.75,4,21,0.19047619,House,Female,Cash,Cash,Female,Sammie,Bogus Basin - Brumback Hills,43.654203,-116.190788,Oct
1224,42294,1017,Saturday,1,3.2,0.75,7,66.08,0.105932203,House,Male,Credit,Credit,Female,Sammie,North End,43.633105,-116.208304,Oct
1225,42197,712,Sunday,7,4,0.749305556,3,47.55,0.063091483,House,Female,Credit,Credit,Male,Angel,West of Gary/Glennwood,43.672328,-116.286124,Jul
1226,42240,824,Monday,7,3.7,0.749305556,6.32,24.68,0.256077796,House,Female,Cash,Cash,Male,Angel,West of Gary/Glennwood,43.672328,-116.286124,Aug
1227,42245,829,Saturday,10,3.5,0.749305556,2.97,20.03,0.148277584,House,Female,Cash,Cash,Female,Sammie,Bogus Basin - Brumback Hills,43.654203,-116.190788,Aug
1228,42254,907,Monday,6,1,0.749305556,8,40.05,0.199750312,House,Male,Credit,Credit,Male,Angel,Collister - Gary (North of State),43.666573,-116.263356,Sep
1229,42293,1016,Friday,1,3.1,0.749305556,4,21,0.19047619,House,Male,Cash,Cash,Female,Sammie,North End,43.633105,-116.208304,Oct
1230,42213,728,Tuesday,5,1.4,0.748611111,6,30.1,0.199335548,House,Female,Credit,Credit,Male,Angel,28th - Collister (North of State),43.648076,-116.23413,Jul
1231,42239,823,Sunday,9,1.1,0.748611111,5,24.46,0.204415372,House,Female,Cash,Credit,Male,Angel,WhiteWater - Gary (South of State),43.652722,-116.259743,Aug
1232,42281,1004,Sunday,6,0.3,0.748611111,1,18.88,0.052966102,Apartment,Male,Credit,Credit,Male,Angel,Collister - Gary (North of State),43.666573,-116.263356,Oct
1233,42293,1016,Friday,10,4.8,0.748611111,4,35.39,0.113026279,House,Male,Credit,Credit,Female,Sammie,Bogus Basin - Brumback Hills,43.654203,-116.190788,Oct
1234,42204,719,Sunday,7,2.5,0.747916667,0,26.74,0,Apartment,Male,-,Credit,Male,Angel,West of Gary/Glennwood,43.672328,-116.286124,Jul
1235,42251,904,Friday,6,2.1,0.747916667,5,21,0.238095238,House,Female,Credit,Credit,Female,Sammie,Collister - Gary (North of State),43.666573,-116.263356,Sep
1236,42260,913,Sunday,6,0.4,0.747916667,2,35.53,0.056290459,Apartment,Male,Credit,Credit,Female,Sammie,Collister - Gary (North of State),43.666573,-116.263356,Sep
1237,42286,1009,Friday,5,0.8,0.747916667,5,19.95,0.250626566,House,Male,Credit,Credit,Female,Sammie,28th - Collister (North of State),43.648076,-116.23413,Oct
1238,42287,1010,Saturday,4,2.3,0.747916667,2,16.73,0.119545726,Apartment,Female,Credit,Credit,Male,Angel,Bogus Basin - Gary (North of Hill),43.659428,-116.231891,Oct
1239,42289,1012,Monday,1,2.5,0.747916667,3.04,19.96,0.152304609,House,Male,Cash,Cash,Male,Angel,North End,43.633105,-116.208304,Oct
1240,42247,831,Monday,1,3,0.747222222,2.22,16.78,0.132300358,Apartment,Male,Cash,Cash,Female,Sammie,North End,43.633105,-116.208304,Aug
1241,42265,918,Friday,5,1.5,0.747222222,1,26.66,0.037509377,Apartment,Female,Credit,Credit,Male,Angel,28th - Collister (North of State),43.648076,-116.23413,Sep
1242,42294,1017,Saturday,6,1.7,0.747222222,5,26.38,0.189537528,Apartment,Male,Credit,Credit,Male,Angel,Collister - Gary (North of State),43.666573,-116.263356,Oct
1243,42307,1030,Friday,1,3.2,0.747222222,4.99,21.01,0.23750595,House,Male,Cash,Cash,Female,Sammie,North End,43.633105,-116.208304,Oct
1244,42213,728,Tuesday,5,1.6,0.746527778,3,16.73,0.179318589,House,Female,Credit,Credit,Female,Sammie,28th - Collister (North of State),43.648076,-116.23413,Jul
1245,42224,808,Saturday,3,3.5,0.746527778,8,37.32,0.214362272,Apartment,Male,Cash,Credit,Female,Sammie,Garden City,43.633857,-116.24628,Aug
1246,42275,928,Monday,1,2.6,0.746527778,5,12.54,0.398724083,House,Male,Credit,Credit,Male,Angel,North End,43.633105,-116.208304,Sep
1247,42247,831,Monday,6,0.8,0.745833333,3,20.49,0.146412884,House,Male,Credit,Credit,Male,Angel,Collister - Gary (North of State),43.666573,-116.263356,Aug
1248,42266,919,Saturday,8,8.1,0.745833333,4,27.35,0.146252285,House,Female,Credit,Credit,Female,Sammie,Hidden Springs,43.723879,-116.255046,Sep
1249,42279,1002,Friday,3,2.3,0.745833333,0.82,24.19,0.033898305,House,Male,Cash,Cash,Male,Angel,Garden City,43.633857,-116.24628,Oct
1250,42309,1101,Sunday,5,1,0.745833333,5,48.56,0.102965404,House,Male,Cash,Cash,Female,Sammie,28th - Collister (North of State),43.648076,-116.23413,Nov
1251,42218,802,Sunday,6,1.2,0.745138889,3,26.6,0.112781955,Apartment,Female,Credit,Credit,Male,Angel,Collister - Gary (North of State),43.666573,-116.263356,Aug
1252,42206,721,Tuesday,8,8.2,0.744444444,5,23.36,0.214041096,House,Female,Credit,Credit,Male,Angel,Hidden Springs,43.723879,-116.255046,Jul
1253,42239,823,Sunday,2,2.7,0.744444444,5,23.67,0.211237854,Apartment,Male,Credit,Credit,Female,Sammie,WhiteWater - Downtown (South of State),43.624462,-116.21835,Aug
1254,42295,1018,Sunday,3,3.1,0.744444444,2,19.21,0.104112441,House,Female,Credit,Credit,Male,Angel,Garden City,43.633857,-116.24628,Oct
1255,42309,1101,Sunday,3,2.5,0.744444444,4,28.42,0.140745954,House,Male,Credit,Credit,Female,Sammie,Garden City,43.633857,-116.24628,Nov
1256,42236,820,Thursday,9,1.1,0.74375,2,21.41,0.093414292,Apartment,Male,Credit,Credit,Male,Angel,WhiteWater - Gary (South of State),43.652722,-116.259743,Aug
1257,42308,1031,Saturday,3,2.1,0.74375,0,17.46,0,Apartment,Female,-,Cash,Female,Sammie,Garden City,43.633857,-116.24628,Oct
1258,42233,817,Monday,1,2.9,0.743055556,3,18.88,0.158898305,House,Female,Credit,Credit,Male,Angel,North End,43.633105,-116.208304,Aug
1259,42238,822,Saturday,5,1.3,0.743055556,8,31.43,0.254533885,House,Female,Credit,Credit,Male,Angel,28th - Collister (North of State),43.648076,-116.23413,Aug
1260,42239,823,Sunday,2,2.3,0.743055556,4.33,25.67,0.168679392,House,Male,Credit,Credit,Female,Sammie,WhiteWater - Downtown (South of State),43.624462,-116.21835,Aug
1261,42296,1019,Monday,2,2.1,0.743055556,4,30.42,0.131492439,Apartment,Female,Credit,Credit,Male,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Oct
1262,42273,926,Saturday,1,3.8,0.742361111,2,12.62,0.158478605,House,Female,Credit,Credit,Female,Sammie,North End,43.633105,-116.208304,Sep
1263,42287,1010,Saturday,9,0.4,0.742361111,5,24.8,0.201612903,Apartment,Male,Credit,Credit,Female,Sammie,WhiteWater - Gary (South of State),43.652722,-116.259743,Oct
1264,42204,719,Sunday,5,1,0.741666667,3.52,16.48,0.213592233,House,Female,Cash,Cash,Male,Angel,28th - Collister (North of State),43.648076,-116.23413,Jul
1265,42209,724,Friday,5,0.9,0.741666667,2.82,17.18,0.164144354,House,Female,Cash,Cash,Male,Angel,28th - Collister (North of State),43.648076,-116.23413,Jul
1266,42218,802,Sunday,3,3.3,0.741666667,3.65,14.35,0.254355401,House,Female,Cash,Cash,Female,Sammie,Garden City,43.633857,-116.24628,Aug
1267,42223,807,Friday,2,1.7,0.741666667,4,14.65,0.273037543,House,Male,Credit,Credit,Female,Sammie,WhiteWater - Downtown (South of State),43.624462,-116.21835,Aug
1268,42233,817,Monday,6,1.9,0.741666667,10.86,23.14,0.4693172,House,Male,Cash,Cash,Female,Sammie,Collister - Gary (North of State),43.666573,-116.263356,Aug
1269,42240,824,Monday,5,1.9,0.741666667,2,15.18,0.131752306,House,Female,Credit,Credit,Female,Sammie,28th - Collister (North of State),43.648076,-116.23413,Aug
1270,42246,830,Sunday,3,2.1,0.741666667,0,14.65,0,Apartment,Male,-,Credit,Male,Angel,Garden City,43.633857,-116.24628,Aug
1271,42246,830,Sunday,9,0.5,0.741666667,2,16.77,0.119260584,Apartment,Male,Credit,Credit,Female,Sammie,WhiteWater - Gary (South of State),43.652722,-116.259743,Aug
1272,42274,927,Sunday,6,1.3,0.741666667,5.32,31.62,0.168247944,Apartment,Male,Cash,Cash,Male,Angel,Collister - Gary (North of State),43.666573,-116.263356,Sep
1273,42294,1017,Saturday,6,1.6,0.741666667,5.48,27.52,0.199127907,House,Male,Cash,Cash,Male,Angel,Collister - Gary (North of State),43.666573,-116.263356,Oct
1274,42300,1023,Friday,1,2.1,0.740972222,4.65,38.35,0.12125163,House,Male,Cash,Cash,Male,Angel,North End,43.633105,-116.208304,Oct
1275,42203,718,Saturday,2,2.1,0.740277778,5,26.82,0.186428039,House,Male,Credit,Credit,Male,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Jul
1276,42231,815,Saturday,7,2.6,0.740277778,2,16.77,0.119260584,House,Female,Credit,Credit,Male,Angel,West of Gary/Glennwood,43.672328,-116.286124,Aug
1277,42231,815,Saturday,1,3.7,0.740277778,3,15.87,0.189035917,House,Male,Credit,Credit,Male,Angel,North End,43.633105,-116.208304,Aug
1278,42235,819,Wednesday,1,2.2,0.740277778,2,14.65,0.136518771,House,Male,Credit,Credit,Female,Sammie,North End,43.633105,-116.208304,Aug
1279,42273,926,Saturday,9,0.7,0.740277778,5.92,31.08,0.19047619,House,Male,Cash,Cash,Male,Angel,WhiteWater - Gary (South of State),43.652722,-116.259743,Sep
1280,42273,926,Saturday,1,3.7,0.740277778,3,16.48,0.182038835,House,Male,Credit,Credit,Female,Sammie,North End,43.633105,-116.208304,Sep
1281,42232,816,Sunday,1,2.5,0.739583333,4,17.71,0.225861095,House,Male,Credit,Credit,Male,Angel,North End,43.633105,-116.208304,Aug
1282,42252,905,Saturday,6,1.6,0.739583333,10,55.42,0.180440274,House,Male,Credit,Credit,Female,Sammie,Collister - Gary (North of State),43.666573,-116.263356,Sep
1283,42253,906,Sunday,9,0.0765152,0.739583333,0,16.24,0,Apartment,Male,-,Credit,Male,Angel,WhiteWater - Gary (South of State),43.652722,-116.259743,Sep
1284,42286,1009,Friday,8,7.6,0.739583333,7,21.93,0.319197446,House,Male,Credit,Credit,Male,Angel,Hidden Springs,43.723879,-116.255046,Oct
1285,42293,1016,Friday,1,3.3,0.739583333,1,17.84,0.056053812,Apartment,Female,Credit,Credit,Male,Angel,North End,43.633105,-116.208304,Oct
1286,42294,1017,Saturday,7,2.4,0.739583333,7,27.35,0.255941499,House,Female,Credit,Credit,Male,Angel,West of Gary/Glennwood,43.672328,-116.286124,Oct
1287,42230,814,Friday,9,0.9,0.738888889,7.71,27.29,0.28252107,Apartment,Male,Cash,Cash,Female,Sammie,WhiteWater - Gary (South of State),43.652722,-116.259743,Aug
1288,42253,906,Sunday,1,2.5,0.738888889,3,23.07,0.130039012,House,Male,Credit,Credit,Female,Sammie,North End,43.633105,-116.208304,Sep
1289,42266,919,Saturday,2,2.5,0.738888889,3,32.67,0.091827365,Apartment,Female,Credit,Credit,Male,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Sep
1290,42267,920,Sunday,10,3.6,0.738888889,2.16,17.84,0.121076233,House,Female,Cash,Cash,Female,Sammie,Bogus Basin - Brumback Hills,43.654203,-116.190788,Sep
1291,42228,812,Wednesday,4,1.9,0.738194444,4,26.29,0.152149106,House,Male,Credit,Credit,Female,Sammie,Bogus Basin - Gary (North of Hill),43.659428,-116.231891,Aug
1292,42240,824,Monday,2,1.5,0.738194444,7.41,22.59,0.328021248,House,Male,Cash,Cash,Male,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Aug
1293,42258,911,Friday,8,7.6,0.738194444,5,22.6,0.221238938,House,Female,Credit,Credit,Female,Sammie,Hidden Springs,43.723879,-116.255046,Sep
1294,42225,809,Sunday,4,2.8,0.7375,3.95,14.65,0.269624573,House,Female,Cash,Cash,Female,Sammie,Bogus Basin - Gary (North of Hill),43.659428,-116.231891,Aug
1295,42228,812,Wednesday,5,0.9,0.7375,2.05,13.95,0.146953405,House,Female,Cash,Cash,Female,Sammie,28th - Collister (North of State),43.648076,-116.23413,Aug
1296,42239,823,Sunday,9,0.7,0.7375,5,19.26,0.2596054,Apartment,Male,Credit,Credit,Male,Angel,WhiteWater - Gary (South of State),43.652722,-116.259743,Aug
1297,42253,906,Sunday,2,3.1,0.7375,0.64,11.36,0.056338028,Hotel,Female,Cash,Cash,Male,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Sep
1298,42267,920,Sunday,7,2.5,0.7375,3,18.74,0.160085379,Apartment,Female,Cash,Cash,Male,Angel,West of Gary/Glennwood,43.672328,-116.286124,Sep
1299,42216,731,Friday,9,2.5,0.736805556,6.47,23.53,0.274968126,Apartment,Female,Credit,Credit,Female,Sammie,WhiteWater - Gary (South of State),43.652722,-116.259743,Jul
1300,42218,802,Sunday,5,2.5,0.736805556,1.12,13.88,0.080691643,House,Male,Cash,Cash,Male,Angel,28th - Collister (North of State),43.648076,-116.23413,Aug
1301,42281,1004,Sunday,4,1.8,0.736805556,3,28.44,0.105485232,House,Male,Credit,Credit,Male,Angel,Bogus Basin - Gary (North of Hill),43.659428,-116.231891,Oct
